2026-02-06 21:52:07 | INFO | architecture.llm_manager:<module>:19 | Opik callback registered for project: Independent Autonomous Self-Correcting Intelligent System (IASCIS)
2026-02-06 21:52:48 | INFO | architecture.gatekeeper:__init__:218 | Gatekeeper initialized (strict=True, stateful=True)
2026-02-06 21:52:48 | INFO | architecture.dispatcher:__init__:59 | Dispatcher initialized
2026-02-06 21:52:48 | INFO | architecture.reflector:__init__:256 | Reflector initialized (max_retries=3)
2026-02-06 21:52:48 | INFO | main:__init__:68 | IASCIS initialized (workspace=C:\Users\tejas\Desktop\Tests\repo_to_tool\agentic_system\workspace, profiling=False)
2026-02-06 21:52:48 | INFO | architecture.sandbox:__init__:132 | Sandbox initialized with tools_dir=C:\Users\tejas\Desktop\Tests\repo_to_tool\agentic_system\workspace\tools
2026-02-06 21:52:49 | INFO | architecture.sandbox:start:156 | Sandbox container started: e647354c450b
2026-02-06 21:52:49 | INFO | architecture.executor:load_registry:77 | Loaded 36 tool definitions
2026-02-06 21:52:49 | INFO | architecture.llm_manager:__init__:72 | Loaded 1 GROQ keys
2026-02-06 21:52:49 | INFO | architecture.executor:__init__:70 | ExecutorAgent initialized with Sandbox
2026-02-06 21:52:55 | INFO | architecture.orchestrator:__init__:52 | Orchestrator initialized with ToolRetriever
2026-02-06 21:52:55 | INFO | main:_initialize_runtime:91 | Runtime initialized with Sandbox
2026-02-06 21:52:55 | INFO | main:run:120 | Task received: Write a Python function that calculates the fibonacci sequence up to n terms...
2026-02-06 21:52:55 | INFO | architecture.dispatcher:route:64 | Routing decision: public (No sensitivity detected)
2026-02-06 21:52:55 | INFO | main:run:124 | Routed to public zone, model: groq/llama-3.3-70b-versatile
2026-02-06 21:52:55 | INFO | architecture.orchestrator:run:56 | Processing,Write a Python function that calculates the fibonacci sequence up to n terms...
2026-02-06 21:52:55 | INFO | architecture.llm_manager:generate:108 | Generating with groq/llama-3.3-70b-versatile | Tokens: 2048 | Temp: 0.7 | Session: 2026-02-06_21-52-07
2026-02-06 21:52:57 | INFO | architecture.llm_manager:generate:132 | Generation success in 1661.00ms
2026-02-06 21:52:57 | INFO | architecture.orchestrator:run:59 | Decomposed into 4 subtasks
2026-02-06 21:52:57 | INFO | architecture.orchestrator:_retrieve_tools:122 | st_1 → FormulaCodeGenerator (dist: 1.407, matched: False)
