2026-02-06 22:15:14 | INFO | architecture.llm_manager:<module>:19 | Opik callback registered for project: Independent Autonomous Self-Correcting Intelligent System (IASCIS)
2026-02-06 22:15:29 | INFO | __main__:main:213 | Starting IASCIS with Sandbox and Profiling
2026-02-06 22:15:29 | INFO | architecture.gatekeeper:__init__:218 | Gatekeeper initialized (strict=True, stateful=True)
2026-02-06 22:15:29 | INFO | architecture.dispatcher:__init__:59 | Dispatcher initialized
2026-02-06 22:15:29 | INFO | architecture.reflector:__init__:256 | Reflector initialized (max_retries=3)
2026-02-06 22:15:29 | INFO | __main__:__init__:68 | IASCIS initialized (workspace=C:\Users\Omar\Desktop\Code\Research\workspace, profiling=True)
2026-02-06 22:15:29 | INFO | architecture.sandbox:__init__:143 | Sandbox initialized with tools_dir=C:\Users\Omar\Desktop\Code\Research\workspace\tools, output_dir=C:\Users\Omar\Desktop\Code\Research\workspace\outputs
2026-02-06 22:15:29 | INFO | architecture.sandbox:start:172 | Sandbox container started: af116f9c3123
2026-02-06 22:15:29 | INFO | architecture.reflector:__init__:256 | Reflector initialized (max_retries=2)
2026-02-06 22:15:29 | INFO | architecture.profiler:__init__:733 | Profiler initialized (mode=lightweight, psutil=True, torch=False, pynvml=False)
2026-02-06 22:15:29 | INFO | architecture.executor:__init__:78 | ExecutorAgent profiling enabled (mode=lightweight)
2026-02-06 22:15:29 | INFO | architecture.executor:load_registry:93 | Loaded 30 tool definitions
2026-02-06 22:15:29 | INFO | architecture.llm_manager:__init__:72 | Loaded 2 GROQ keys
2026-02-06 22:15:29 | INFO | architecture.executor:__init__:86 | ExecutorAgent initialized with Sandbox
2026-02-06 22:15:32 | INFO | architecture.orchestrator:__init__:35 | Orchestrator initialized with ToolRetriever
2026-02-06 22:15:32 | INFO | __main__:_initialize_runtime:92 | Runtime initialized with Sandbox
2026-02-06 22:15:32 | INFO | __main__:run:121 | Task received: fetch stats from github profile "rakheOmar" and plot language preference graph...
2026-02-06 22:15:32 | INFO | architecture.dispatcher:route:64 | Routing decision: public (No sensitivity detected)
2026-02-06 22:15:32 | INFO | __main__:run:125 | Routed to public zone, model: groq/llama-3.3-70b-versatile
2026-02-06 22:15:32 | INFO | architecture.orchestrator:run:39 | Processing,fetch stats from github profile "rakheOmar" and plot language preference graph...
2026-02-06 22:15:32 | INFO | architecture.llm_manager:generate:108 | Generating with groq/llama-3.3-70b-versatile | Tokens: 2048 | Temp: 0.7 | Session: 2026-02-06_22-15-09
2026-02-06 22:15:33 | INFO | architecture.llm_manager:generate:132 | Generation success in 867.81ms
2026-02-06 22:15:33 | INFO | architecture.orchestrator:run:42 | Decomposed into 5 subtasks
2026-02-06 22:15:33 | INFO | architecture.orchestrator:_retrieve_tools:105 | st_1 → GithubProfileSearch (dist: 0.520, matched: True)
2026-02-06 22:15:33 | INFO | architecture.orchestrator:_retrieve_tools:105 | st_2 → GithubProfileSearch (dist: 0.544, matched: True)
2026-02-06 22:15:33 | INFO | architecture.orchestrator:_retrieve_tools:105 | st_3 → LanguageUsageStatistics (dist: 1.174, matched: False)
2026-02-06 22:15:33 | INFO | architecture.orchestrator:_retrieve_tools:105 | st_4 → LanguageUsageStatistics (dist: 1.016, matched: False)
2026-02-06 22:15:33 | INFO | architecture.orchestrator:_retrieve_tools:105 | st_5 → LanguagePreferencePlotter (dist: 0.561, matched: True)
2026-02-06 22:15:33 | INFO | architecture.orchestrator:_ensure_tools:139 | Toolsmith creating: Extract programming languages used from repository data
2026-02-06 22:15:33 | INFO | architecture.toolsmith:create_tool:247 | Request: 'Extract programming languages used from repository data'
2026-02-06 22:15:34 | INFO | architecture.toolsmith:create_tool:254 | Domain: 'data' (method=entity, conf=0.85)
2026-02-06 22:15:34 | INFO | architecture.toolsmith:create_tool:311 | No match found. Generating with LLM...
2026-02-06 22:15:34 | INFO | architecture.llm_manager:generate:108 | Generating with groq/llama-3.3-70b-versatile | Tokens: 4096 | Temp: 0.7 | Session: 2026-02-06_22-15-09
2026-02-06 22:15:35 | INFO | architecture.llm_manager:generate:132 | Generation success in 1040.23ms
2026-02-06 22:15:35 | INFO | architecture.toolsmith:create_tool:340 | Domain validated: data
2026-02-06 22:15:35 | INFO | architecture.toolsmith:create_tool:344 | Tags: ['sql', 'dataframe', 'pandas', 'etl']
2026-02-06 22:15:35 | INFO | architecture.toolsmith:create_tool:355 | Tool saved: C:\Users\Omar\Desktop\Code\Research\workspace\tools\repo_language_extractor.py
2026-02-06 22:15:35 | INFO | architecture.toolsmith:create_tool:361 | Dependencies: ['pydantic', 'github', 'requests']
2026-02-06 22:15:35 | DEBUG | architecture.toolsmith:create_tool:379 | PyPI publishing skipped: No PyPI token configured
2026-02-06 22:15:35 | INFO | architecture.toolsmith:_update_registry:447 | Registry updated: RepoLanguageExtractor
2026-02-06 22:15:35 | INFO | architecture.orchestrator:_ensure_tools:142 | Toolsmith: Created RepoLanguageExtractor with tags ['sql', 'dataframe', 'pandas', 'etl']...
2026-02-06 22:15:39 | INFO | architecture.orchestrator:_ensure_tools:139 | Toolsmith creating: Count occurrences of each programming language
2026-02-06 22:15:39 | INFO | architecture.toolsmith:create_tool:247 | Request: 'Count occurrences of each programming language'
2026-02-06 22:15:39 | INFO | architecture.toolsmith:create_tool:254 | Domain: 'text' (method=keyword_low, conf=0.50)
2026-02-06 22:15:39 | INFO | architecture.toolsmith:create_tool:311 | No match found. Generating with LLM...
2026-02-06 22:15:39 | INFO | architecture.llm_manager:generate:108 | Generating with groq/llama-3.3-70b-versatile | Tokens: 4096 | Temp: 0.7 | Session: 2026-02-06_22-15-09
2026-02-06 22:15:39 | INFO | architecture.llm_manager:generate:132 | Generation success in 835.96ms
2026-02-06 22:15:39 | INFO | architecture.toolsmith:create_tool:340 | Domain validated: text
2026-02-06 22:15:39 | INFO | architecture.toolsmith:create_tool:344 | Tags: ['palindrome', 'anagram', 'uppercase', 'lowercase']
2026-02-06 22:15:39 | INFO | architecture.toolsmith:create_tool:355 | Tool saved: C:\Users\Omar\Desktop\Code\Research\workspace\tools\language_counter.py
2026-02-06 22:15:39 | INFO | architecture.toolsmith:create_tool:361 | Dependencies: ['pygithub', 'pydantic']
2026-02-06 22:15:39 | DEBUG | architecture.toolsmith:create_tool:379 | PyPI publishing skipped: No PyPI token configured
2026-02-06 22:15:39 | INFO | architecture.toolsmith:_update_registry:447 | Registry updated: LanguageCounter
2026-02-06 22:15:39 | INFO | architecture.orchestrator:_ensure_tools:142 | Toolsmith: Created LanguageCounter with tags ['palindrome', 'anagram', 'uppercase', 'lowercase']...
2026-02-06 22:15:43 | INFO | architecture.executor:execute:99 | Executing plan: fetch stats from github profile "rakheOmar" and plot language preference graph
2026-02-06 22:15:43 | INFO | architecture.executor:execute:100 | Total steps: 5
2026-02-06 22:15:43 | INFO | architecture.executor:_execute_step:129 | Step 1: Search for Github user 'rakheOmar' to fetch profile data using GithubProfileSearch
2026-02-06 22:15:43 | INFO | architecture.executor:load_registry:93 | Loaded 32 tool definitions
2026-02-06 22:15:43 | INFO | architecture.executor:_execute_step:171 | Step 1: Using description as input
2026-02-06 22:15:43 | INFO | architecture.llm_manager:generate:108 | Generating with groq/llama-3.3-70b-versatile | Tokens: 256 | Temp: 0.7 | Session: 2026-02-06_22-15-09
2026-02-06 22:15:44 | INFO | architecture.llm_manager:generate:132 | Generation success in 85.52ms
2026-02-06 22:15:44 | INFO | architecture.executor:_infer_args:528 | LLM extracted args: {'username': 'rakheOmar'}
2026-02-06 22:15:44 | INFO | architecture.executor:_execute_step:174 | DEBUG: Executor inferred args = {'username': 'rakheOmar'}
2026-02-06 22:15:44 | INFO | architecture.executor:_execute_step:175 | DEBUG: Args type = <class 'dict'>
2026-02-06 22:15:44 | INFO | architecture.sandbox:_install_deps:192 | Installing dependencies: pydantic requests pydantic
2026-02-06 22:15:48 | INFO | architecture.sandbox:execute_with_args:441 | DEBUG: sandbox received args = {'username': 'rakheOmar'}
2026-02-06 22:15:48 | INFO | architecture.sandbox:execute_with_args:442 | DEBUG: args_json = {"username": "rakheOmar"}
2026-02-06 22:15:48 | INFO | architecture.sandbox:execute_with_args:443 | DEBUG: Runner script line: args = json.loads('{"username": "rakheOmar"}')
