2026-02-07 14:35:42 | INFO | architecture.llm_manager:<module>:19 | Opik callback registered for project: Independent Autonomous Self-Correcting Intelligent System (IASCIS)
2026-02-07 14:36:43 | INFO | __main__:main:213 | Starting IASCIS with Sandbox and Profiling
2026-02-07 14:36:43 | INFO | architecture.gatekeeper:__init__:242 | Gatekeeper initialized (strict=False, stateful=True)
2026-02-07 14:36:43 | INFO | architecture.dispatcher:__init__:59 | Dispatcher initialized
2026-02-07 14:36:43 | INFO | architecture.reflector:__init__:256 | Reflector initialized (max_retries=3)
2026-02-07 14:36:43 | INFO | __main__:__init__:68 | IASCIS initialized (workspace=C:\Users\tejas\Desktop\Tests\repo_to_tool\agentic_system\workspace, profiling=True)
2026-02-07 14:36:43 | INFO | architecture.sandbox:__init__:152 | Sandbox initialized with tools_dir=C:\Users\tejas\Desktop\Tests\repo_to_tool\agentic_system\workspace\tools, output_dir=C:\Users\tejas\Desktop\Tests\repo_to_tool\agentic_system\workspace\outputs
2026-02-07 14:36:43 | INFO | architecture.sandbox:start:190 | Sandbox container started: 7e584eff8594
2026-02-07 14:36:43 | INFO | architecture.reflector:__init__:256 | Reflector initialized (max_retries=2)
2026-02-07 14:36:43 | INFO | architecture.profiler:__init__:733 | Profiler initialized (mode=lightweight, psutil=True, torch=False, pynvml=False)
2026-02-07 14:36:43 | INFO | architecture.executor:__init__:78 | ExecutorAgent profiling enabled (mode=lightweight)
2026-02-07 14:36:43 | INFO | architecture.executor:load_registry:93 | Loaded 8 tool definitions
2026-02-07 14:36:43 | INFO | architecture.llm_manager:__init__:72 | Loaded 1 GROQ keys
2026-02-07 14:36:43 | INFO | architecture.executor:__init__:86 | ExecutorAgent initialized with Sandbox
2026-02-07 14:36:44 | INFO | architecture.sandbox:_install_deps:218 | Installing dependencies: requests pandas beautifulsoup4 numpy pydantic
2026-02-07 14:36:47 | INFO | architecture.orchestrator:__init__:38 | Orchestrator initialized with ToolRetriever
2026-02-07 14:36:47 | INFO | __main__:_initialize_runtime:92 | Runtime initialized with Sandbox
2026-02-07 14:36:47 | INFO | __main__:run:121 | Task received: get me a random dog image...
2026-02-07 14:36:47 | INFO | architecture.dispatcher:route:64 | Routing decision: public (No sensitivity detected)
2026-02-07 14:36:47 | INFO | __main__:run:125 | Routed to public zone, model: groq/llama-3.3-70b-versatile
2026-02-07 14:36:47 | INFO | architecture.orchestrator:run:42 | Processing: get me a random dog image...
2026-02-07 14:36:47 | INFO | architecture.llm_manager:generate:108 | Generating with groq/llama-3.3-70b-versatile | Tokens: 100 | Temp: 0.7 | Session: 2026-02-07_14-35-37
2026-02-07 14:36:48 | INFO | architecture.llm_manager:generate:132 | Generation success in 717.46ms
2026-02-07 14:36:48 | INFO | architecture.orchestrator:run:46 | Task Classification: COMPLEX_TASK
2026-02-07 14:36:48 | INFO | architecture.llm_manager:generate:108 | Generating with groq/llama-3.3-70b-versatile | Tokens: 2048 | Temp: 0.7 | Session: 2026-02-07_14-35-37
2026-02-07 14:36:48 | INFO | architecture.llm_manager:generate:132 | Generation success in 488.23ms
2026-02-07 14:36:48 | INFO | architecture.orchestrator:run:53 | Decomposed into 2 subtasks
2026-02-07 14:36:48 | INFO | architecture.orchestrator:_retrieve_tools:148 | st_1 → PopulationCensusSearchTool (similarity: 0.223, in-domain, matched: False)
2026-02-07 14:36:49 | INFO | architecture.orchestrator:_retrieve_tools:148 | st_2 → DevToTopPostsTool (similarity: 0.335, in-domain, matched: False)
2026-02-07 14:36:49 | INFO | architecture.orchestrator:_ensure_tools:208 | Toolsmith creating: Search for random dog image
2026-02-07 14:36:49 | INFO | architecture.toolsmith:create_tool:114 | Request: 'Search for random dog image'
2026-02-07 14:36:49 | INFO | architecture.toolsmith:create_tool:126 | Generating tool with LLM (attempt 1/3)...
2026-02-07 14:36:49 | INFO | architecture.toolsmith:create_tool:129 | Available APIs context length: 531
2026-02-07 14:36:49 | INFO | architecture.llm_manager:generate:108 | Generating with groq/llama-3.3-70b-versatile | Tokens: 4096 | Temp: 0.7 | Session: 2026-02-07_14-35-37
2026-02-07 14:36:49 | WARNING | architecture.llm_manager:generate:139 | Attempt 1/3 failed using key 1: litellm.RateLimitError: RateLimitError: GroqException - {"error":{"message":"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0kdqngdfbsbrcwqyqcz5s9z` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99346, Requested 3239. Please try again in 37m13.44s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing","type":"tokens","code":"rate_limit_exceeded"}}

2026-02-07 14:36:50 | WARNING | architecture.llm_manager:generate:139 | Attempt 2/3 failed using key 1: litellm.RateLimitError: RateLimitError: GroqException - {"error":{"message":"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0kdqngdfbsbrcwqyqcz5s9z` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99345, Requested 3239. Please try again in 37m12.576s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing","type":"tokens","code":"rate_limit_exceeded"}}

2026-02-07 14:36:52 | WARNING | architecture.llm_manager:generate:139 | Attempt 3/3 failed using key 1: litellm.RateLimitError: RateLimitError: GroqException - {"error":{"message":"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0kdqngdfbsbrcwqyqcz5s9z` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99343, Requested 3239. Please try again in 37m10.848s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing","type":"tokens","code":"rate_limit_exceeded"}}

2026-02-07 14:36:52 | ERROR | architecture.llm_manager:generate:157 | All keys failed. Last error: litellm.RateLimitError: RateLimitError: GroqException - {"error":{"message":"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0kdqngdfbsbrcwqyqcz5s9z` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99343, Requested 3239. Please try again in 37m10.848s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing","type":"tokens","code":"rate_limit_exceeded"}}

2026-02-07 14:36:52 | WARNING | architecture.toolsmith:create_tool:153 | LLM generation error: litellm.RateLimitError: RateLimitError: GroqException - {"error":{"message":"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0kdqngdfbsbrcwqyqcz5s9z` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99343, Requested 3239. Please try again in 37m10.848s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing","type":"tokens","code":"rate_limit_exceeded"}}

2026-02-07 14:36:52 | WARNING | architecture.toolsmith:create_tool:157 | Rate limit hit. Sleeping for 5 seconds...
2026-02-07 14:36:57 | INFO | architecture.toolsmith:create_tool:126 | Generating tool with LLM (attempt 2/3)...
2026-02-07 14:36:57 | INFO | architecture.llm_manager:generate:108 | Generating with groq/llama-3.3-70b-versatile | Tokens: 4096 | Temp: 0.7 | Session: 2026-02-07_14-35-37
2026-02-07 14:36:57 | WARNING | architecture.llm_manager:generate:139 | Attempt 1/3 failed using key 1: litellm.RateLimitError: RateLimitError: GroqException - {"error":{"message":"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0kdqngdfbsbrcwqyqcz5s9z` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99337, Requested 3396. Please try again in 39m21.312s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing","type":"tokens","code":"rate_limit_exceeded"}}

2026-02-07 14:36:58 | WARNING | architecture.llm_manager:generate:139 | Attempt 2/3 failed using key 1: litellm.RateLimitError: RateLimitError: GroqException - {"error":{"message":"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0kdqngdfbsbrcwqyqcz5s9z` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99336, Requested 3396. Please try again in 39m20.448s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing","type":"tokens","code":"rate_limit_exceeded"}}

2026-02-07 14:37:00 | WARNING | architecture.llm_manager:generate:139 | Attempt 3/3 failed using key 1: litellm.RateLimitError: RateLimitError: GroqException - {"error":{"message":"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0kdqngdfbsbrcwqyqcz5s9z` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99333, Requested 3396. Please try again in 39m17.856s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing","type":"tokens","code":"rate_limit_exceeded"}}

2026-02-07 14:37:00 | ERROR | architecture.llm_manager:generate:157 | All keys failed. Last error: litellm.RateLimitError: RateLimitError: GroqException - {"error":{"message":"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0kdqngdfbsbrcwqyqcz5s9z` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99333, Requested 3396. Please try again in 39m17.856s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing","type":"tokens","code":"rate_limit_exceeded"}}

2026-02-07 14:37:00 | WARNING | architecture.toolsmith:create_tool:153 | LLM generation error: litellm.RateLimitError: RateLimitError: GroqException - {"error":{"message":"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0kdqngdfbsbrcwqyqcz5s9z` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99333, Requested 3396. Please try again in 39m17.856s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing","type":"tokens","code":"rate_limit_exceeded"}}

2026-02-07 14:37:00 | WARNING | architecture.toolsmith:create_tool:157 | Rate limit hit. Sleeping for 5 seconds...
2026-02-07 14:37:03 | INFO | architecture.sandbox:_pre_install_essentials:161 | Essential packages pre-installed
2026-02-07 14:37:05 | INFO | architecture.toolsmith:create_tool:126 | Generating tool with LLM (attempt 3/3)...
2026-02-07 14:37:05 | INFO | architecture.llm_manager:generate:108 | Generating with groq/llama-3.3-70b-versatile | Tokens: 4096 | Temp: 0.7 | Session: 2026-02-07_14-35-37
2026-02-07 14:37:05 | WARNING | architecture.llm_manager:generate:139 | Attempt 1/3 failed using key 1: litellm.RateLimitError: RateLimitError: GroqException - {"error":{"message":"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0kdqngdfbsbrcwqyqcz5s9z` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99327, Requested 3396. Please try again in 39m12.672s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing","type":"tokens","code":"rate_limit_exceeded"}}

